id,label_0,label_1,label_2,label_3,label_4
1,0.99781203,0.0018630412,1.4671633e-07,0.0003247948,7.962931e-09
2,0.99468625,0.005011272,2.4370834e-07,0.00030222686,1.292425e-08
3,0.9999417,5.8290265e-05,1.21504525e-11,3.8709242e-08,3.436253e-11
4,0.26561648,0.5065401,0.15825434,0.068149224,0.0014398531
5,0.99909294,0.00089152344,6.40915e-09,2.5333165e-08,1.5534557e-05
6,0.99999106,8.985717e-06,1.0291512e-12,1.389061e-10,3.204157e-10
7,0.9985228,0.0014662342,2.671349e-08,3.0031248e-07,1.0659241e-05
8,0.99886227,0.0011353738,1.5351453e-08,8.985469e-07,1.3724012e-06
9,0.99200565,0.006322509,2.333543e-06,0.0016691991,2.9508917e-07
10,0.9987954,0.0011973872,3.916924e-08,5.223662e-07,6.7171113e-06
11,0.99981123,0.00018593123,1.3424007e-09,2.8285367e-06,1.3813697e-09
12,0.99995553,4.4474004e-05,1.791517e-11,1.4420244e-08,1.866362e-10
13,0.99781203,0.0018630412,1.4671633e-07,0.0003247948,7.962931e-09
14,0.99468625,0.005011272,2.4370834e-07,0.00030222686,1.292425e-08
15,0.9999417,5.8290265e-05,1.21504525e-11,3.8709242e-08,3.436253e-11
16,0.26561648,0.5065401,0.15825434,0.068149224,0.0014398531
17,0.99909294,0.00089152344,6.40915e-09,2.5333165e-08,1.5534557e-05
18,0.99999106,8.985717e-06,1.0291512e-12,1.389061e-10,3.204157e-10
19,0.9985228,0.0014662342,2.671349e-08,3.0031248e-07,1.0659241e-05
20,0.99886227,0.0011353738,1.5351453e-08,8.985469e-07,1.3724012e-06
21,0.99200565,0.006322509,2.333543e-06,0.0016691991,2.9508917e-07
22,0.9987954,0.0011973872,3.916924e-08,5.223662e-07,6.7171113e-06
23,0.99981123,0.00018593123,1.3424007e-09,2.8285367e-06,1.3813697e-09
24,0.99995553,4.4474004e-05,1.791517e-11,1.4420244e-08,1.866362e-10
25,0.0025458818,0.8113819,0.18424791,0.00018687417,0.0016374559
26,0.00875254,0.8698618,0.11737088,0.003369229,0.00064548873
27,0.011585709,0.9883209,2.340703e-05,6.3349726e-05,6.5912723e-06
28,0.0021852923,0.99779177,3.4695682e-07,1.534692e-07,2.2466793e-05
29,0.0005647237,0.99943227,1.4576064e-07,8.192723e-09,2.8701452e-06
30,0.009391765,0.990595,1.4026615e-06,2.9422351e-06,8.839742e-06
31,0.03873323,0.7795786,0.098845325,0.08269047,0.00015232491
32,0.01633655,0.1745512,0.40925086,0.39974245,0.00011893608
33,0.0099199405,0.5194142,0.44782194,0.02263928,0.0002046868
34,0.002562052,0.9895091,0.006873573,9.379671e-06,0.0010457793
35,0.00030524415,0.99965465,8.494251e-06,2.6060752e-08,3.1641554e-05
36,0.01489581,0.057101108,0.18620968,0.7417251,6.83238e-05
37,0.0004931586,0.999315,0.00018226067,5.930979e-07,8.931429e-06
38,0.0015081805,0.99844545,1.5214711e-05,1.0732459e-06,3.0145104e-05
39,0.0003175585,0.99966836,3.178401e-07,3.814259e-09,1.3816466e-05
40,0.0017252861,0.6865471,0.3114284,0.00011336359,0.0001858775
41,0.0050417804,0.99486405,4.996173e-05,9.920553e-06,3.4253317e-05
42,0.0025458818,0.8113819,0.18424791,0.00018687417,0.0016374559
43,0.00875254,0.8698618,0.11737088,0.003369229,0.00064548873
44,0.011585709,0.9883209,2.340703e-05,6.3349726e-05,6.5912723e-06
45,0.0021852923,0.99779177,3.4695682e-07,1.534692e-07,2.2466793e-05
46,0.0005647237,0.99943227,1.4576064e-07,8.192723e-09,2.8701452e-06
47,0.009391765,0.990595,1.4026615e-06,2.9422351e-06,8.839742e-06
48,0.03873323,0.7795786,0.098845325,0.08269047,0.00015232491
49,0.01633655,0.1745512,0.40925086,0.39974245,0.00011893608
50,0.0099199405,0.5194142,0.44782194,0.02263928,0.0002046868
51,0.002562052,0.9895091,0.006873573,9.379671e-06,0.0010457793
52,0.00030524415,0.99965465,8.494251e-06,2.6060752e-08,3.1641554e-05
53,0.01489581,0.057101108,0.18620968,0.7417251,6.83238e-05
54,0.0004931586,0.999315,0.00018226067,5.930979e-07,8.931429e-06
55,0.0015081805,0.99844545,1.5214711e-05,1.0732459e-06,3.0145104e-05
56,0.0003175585,0.99966836,3.178401e-07,3.814259e-09,1.3816466e-05
57,0.0017252861,0.6865471,0.3114284,0.00011336359,0.0001858775
58,0.0050417804,0.99486405,4.996173e-05,9.920553e-06,3.4253317e-05
59,0.00012676803,0.043745637,0.9557426,0.00031585334,6.925096e-05
60,0.007021198,0.7283221,0.2534175,0.010769046,0.0004701394
61,0.0015577901,0.010466261,0.6020233,0.38584158,0.0001110971
62,0.0015621177,0.07723961,0.91293705,0.008074867,0.00018639158
63,0.0019244661,0.01633613,0.5140943,0.46760094,4.4108725e-05
64,0.0090149045,0.15925683,0.6969009,0.13470486,0.0001224843
65,0.022210952,0.8598931,0.11070185,0.006643129,0.00055103865
66,3.8971802e-06,0.00021469934,0.9991554,0.00060813007,1.7896346e-05
67,0.00017114157,0.01267123,0.985572,0.0015270528,5.8657424e-05
68,0.00025048773,0.11862596,0.8806157,9.632669e-05,0.00041152333
69,0.00022337069,0.0128430985,0.9772499,0.009631066,5.247705e-05
70,0.0037658657,0.30319834,0.69105107,0.0006415534,0.0013431776
71,7.336754e-05,0.04263702,0.95683306,0.0001561042,0.0003003769
72,0.003795804,0.109559156,0.86997104,0.01642771,0.000246209
73,8.040574e-05,0.004298986,0.9915302,0.003974477,0.000115919174
74,0.006866578,0.2608847,0.7110336,0.020503545,0.0007116163
75,0.011537112,0.42308742,0.48961082,0.07532423,0.00044042306
76,0.0010671105,0.035860043,0.94735426,0.015647806,7.077344e-05
77,0.0007536908,0.009043966,0.83497405,0.15519254,3.5722787e-05
78,0.008084214,0.12652914,0.7675039,0.095203176,0.0026795503
79,1.0887206e-06,2.165542e-05,0.99800843,0.0019632357,5.558539e-06
80,0.00012676803,0.043745637,0.9557426,0.00031585334,6.925096e-05
81,0.007021198,0.7283221,0.2534175,0.010769046,0.0004701394
82,0.0015577901,0.010466261,0.6020233,0.38584158,0.0001110971
83,0.0015621177,0.07723961,0.91293705,0.008074867,0.00018639158
